database_uid,db_id,scenario,scenario_zh,task_id,question,schema_ref,task_ref
train__cars,cars,road_vehicle_business,道路车辆,task_001349,How many cars were released in the USA in 1981?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001350,How much is the car with the highest sweep volume?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001351,What is the fastest car made by Japan?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001352,How many times was Ford Maverick introduced to the market?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001353,Which country produced the most fuel-efficient car?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001354,Which Dodge car is the cheapest?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001355,What is the name of the most expensive car that was produced by the USA?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001356,"Among the cars with an engine displacement of no less than 400 cubic millimeter, how many cars cost at least 30,000?",schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001357,Which year did Europe produce the most cars?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001358,How much is the Peugeot 505s Turbo Diesel?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001359,What is the miles per square hour of the cheapest car produced by the USA?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001360,Which country produced the highest number of cars? Calculate the annual average number of cars that the said country produced from the very start to the present.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001361,What is the percentage of cars that was produced by Japan among those that have a sweep volume of no less than 30?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001362,List the name of the cars with model year 1975.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001363,Calculate the average price of cars from Europe.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001364,What is the price of the car ID 15?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001365,How many of the cars from Japan weighed less than 3000?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001366,"Among the cars produced in year 1973, how many of the cars have horsepower less than 100?",schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001367,Provide the ID of cars from Japan worth greater than 35000 and have an acceleration of 14.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001368,Give the model year of the heaviest car.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001369,What is the horsepower and model year of the car named Subaru Dl?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001370,"Among the cars originated from Japan, what is the name of the car with the highest price?",schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001371,What are the names of the cars worth 20000?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001372,How many cars worth greater than 40000 were from the USA?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001373,Provide the price and country origin of the car named Ford Maverick.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001374,List the car's name with a price worth greater than 85% of the average price of all cars.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001375,Calculate the difference between the number of cars that has a horsepower of 130 with the model year 1970 and model year 1976,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001376,"Among the cars from Asia, list the IDs of cars that were introduced in 1979.",schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001377,Which country produced the car with the lowest mileage per gallon?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001378,"Provide the name, model, sweep volume, and introduced year of the car with the best crash protection.",schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001379,"Among the cars introduced in 1977, provide the names and the horse powers of cars from Europe.",schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001380,Provide the name and model of the car with the highest price.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001381,What is the price of a Chevrolet Bel Air?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001382,What is the average price per car produced in Japan?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001383,Which country produced the car with the lowest price?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001384,"Among the cars produced in 1975, provide IDs, names, and producing countries of the cars with the maximum number of cylinders.",schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001385,"Which car is the cheapest? Provide its acceleration, number of cylinders, and producing year.",schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001386,List the names and prices of the cars with model 82 and mileage per gallon of greater than 30.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001387,How many models of Ford Maverick were produced?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001388,Calculate the percentage of cars that belong to the USA.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001389,"Calculate the average production rate per year from 1971 to 1980. Among them, name the cars with a weight of fewer than 1800 lbs.",schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001390,What is the average price of model 70 cars?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001391,What is the price of Chevrolet Vega 2300?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001392,Which country does Chevy C20 come from?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001393,List the price of Ford cars from model 1970 to 1980.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001394,Which is the most fuel efficient car in 1975?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001395,Which car consumes fuel the most and has the highest price?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001396,How many American cars have an acceleration time of less than 12 seconds?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001397,How many Japanese cars weigh more than 2000 lbs?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001398,List the name of the most expensive car.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001399,What years did the Buick Skylark 320 get in production?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001400,Which country produced the most expensive car in 1970?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001401,How many cars with horsepower greater than 200 were produced in 1975?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001402,Calculate the percentage of American cars among all cars.,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__cars,cars,road_vehicle_business,道路车辆,task_001403,What is the average weight of Japanese cars with 4 cylinders that were produced from 1975 to 1980?,schemas/by_database/train__cars.json,tasks/by_database/train__cars.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001404,How many shipments were ordered by S K L Enterprises Inc in 2017?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001405,What is the total number of pounds being transported for S K L Enterprises Inc?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001406,"Among the shipments done by Sue Newell, how many of them are for S K L Enterprises Inc?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001407,How many shipments were ordered by a customer in Florida?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001408,Please list the IDs of all the shipments made by a retailer customer.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001409,"Among the customers having at least one shipment in 2017, how many of them have an annual revenue of over 30000000?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001410,How many shipments in 2017 were done by Sue Newell?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001411,What is the full name of the driver that has done the most shipments in 2017?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001412,"Among the shipments in 2017, how many of them have the destination in New Jersey?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001413,What is the maximum weight being transported to New York during a single shipment?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001414,How much more pounds in total were transported to New York than to Chicago?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001415,Please list the destination cities of all the shipments ordered by S K L Enterprises Inc.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001416,What is the average weight of the goods being transported on a single shipment ordered by S K L Enterprises Inc?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001417,"Among all the shipments to Florida, what is the percentage of the shipment to Jacksonville?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001418,State the headquarter of the truck which completed shipment no.1045.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001419,How many shipments were delivered by the oldest truck model?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001420,Who was the customer of shipment no.1275? Give the customer's name.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001421,Where was the destination city of shipment no.1701?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001422,Give the name of the driver of shipment no.1021.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001423,Tell the name of the driver who received the shipment on 2017/11/5.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001424,Show the population of the city which was the destination of shipment no.1398.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001425,Provide the ship date of the first shipment to customers in South Carolina.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001426,"For the shipment received by Leszek Kieltyka on 2017/9/25, what was its weight?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001427,What is the area of the destination city of shipment No.1346?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001428,Provide the weight of the shipment to U-haul Center Of N Syracuse on 2016/9/21.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001429,Who was the driver of truck no.3 on 2016/9/19? Tell the full name.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001430,Calculate the population density of the city as the destination of shipment no.1369.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001431,What is the average number of shipments done by the Kenworth trucks?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001432,How many pounds did Sue Newell transport during her first shipment?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001433,To whom did the company transport its heaviest shipment?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001434,What is the full name of the driver who transported the first shipment of the company?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001435,"In total, how many shipments were transported to Olympic Camper Sales Inc?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001436,How many of the shipments bound for New York City were shipped to Harry's Hot Rod Auto and Truck Accessories?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001437,"Among the top 5 heaviest shipments, how many shipments were transported via Mack?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001438,What is the full name of the driver who delivered the most shipments to the least populated city?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001439,"How many shipments with weight of no more than 1,000 pounds were shipped by the oldest truck?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001440,How much is the annual revenue of the customer with the most number of shipments?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001441,"Among the shipments for Downey, how many shipments were shipped to California in 2016?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001442,How many shipments did Holger Nohr transport to North Las Vegas overall?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001443,How many shipments were shipped to the most densely populated city?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001444,Determine the percentage of manufacturers who are from Texas among all of Lorenzo's customers.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001445,"Identify the total weight of shipments transported to San Mateo, California, in 2016.",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001446,Identify the total weight of shipments transported in 2016 by the newest Peterbilt.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001447,What was the maximum weight of the shipment carried to Boston? Name the customer of that shipment.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001448,Where was shipment no. 1002 headed?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001449,What is the average shipment weight carried by the oldest Mack?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001450,Identify the full name of the driver who delivered a shipment to the city of New York in February 2016.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001451,Name the customer who sent the shipment to Oak Park.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001452,Determine the number of shipments delivered by Andrea Simons to Huntsville in 2016.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001453,How many shipments does each driver deliver per month on average?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001454,"Among all shipments placed by Sunguard Window Tinting & Truck Accessories in 2017, identify the percentage of shipments whose weight exceeded 10,000 pounds.",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001455,"Among all shipments delivered by Sue Newel, identify the percentage of shipments that were placed by Autoware Inc.",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001456,How many cities which belong to New Jersey have transported weight greater than 20000?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001457,How many cities whose polulation is larger than 50000 pounds have shipment in 2017?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001458,State the weight of shipments transported by Peterbilt.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001459,What is the model year of the truck used in shipment id 1003?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001460,What is the brand of truck used in shipment id 1011?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001461,What is the first name of the driver who transported shipment id 1028?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001462,List out the state of driver who transported the shipment id 1055.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001463,State the address of drivers who transported the shipment with weight greater than 50000 pounds.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001464,Give the full name of driver who transported the items on 3/2/2016.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001465,What is the average annual revenue of customers who have shipment weight of less than 65000 pounds?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001466,What is the percentage of wholesaler customers who have shipment weight of not greater than 70000 pounds?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001467,What is the last name of driver who transported shipment id 1088?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001468,Give the phone of drivers who transported shipment weight of greater than 20000 pounds.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001469,What is the brand and model of truck used in shipment id 1055?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001470,How many trucks were manufactured in year 2009?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001471,How many customers are manufacturer?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001472,How many customers who live in California that are retailers?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001473,How many cities are in Connecticut?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001474,What is the most populated city in California?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001475,What is the annual revenue of Klett & Sons Repair?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001476,Who is the driver that transported the lightest weight of shipment? Provide the full name of the driver.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001477,How many shipments were shipped to customers living in California in year 2016?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001478,What is the brand of the truck that is used to ship by Zachery Hicks?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001479,List all the name of the customers that received a shipment in February 2017.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001480,Provide the brand of the truck and the name of the driver that transported goods in Klett & Sons Repair.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001481,What is the shipment ID of the heaviest shipment that Zachery Hicks transported?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001482,How many shipments did Zachery Hicks transport goods to New York in the year 2016?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001483,Which headquarter's truck has the highest shipments in year 2016?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001484,How many shipments were shipped to the least populated city in California?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001485,In which city did the heaviest shipment transported?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001486,List all the cities where Zachery Hicks transported goods.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001487,Calculate the average number of shipments that Zachery Hicks shipped in year 2017.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001488,Calculate the percentage of the weight of goods being transported by Zachery Hicks to California in year 2016.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001489,How many shipments were shipped by the driver named Zachary Hicks?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001490,What is the ship ID of shipments shipped to the city with the largest area?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001491,List the drivers who shipped the shipments to the least populated city.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001492,"Among the shipments shipped to Cicero, Illinois, how many shipments weighed between 9,000 to 15,000?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001493,What model year of truck delivered the ship ID 1233?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001494,"What is the address of the driver that delivers the shipment for the customer lives at 7052 Carroll Road, San Diego, California?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001495,"Among the shipments delivered by Maria Craft, how many shipments were delivered in 2017?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001496,What is the truck's model year used to ship the ship ID 1245?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001497,Where does the driver of ship ID 1127 live?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001498,Give the annual revenue of the customer of ship ID 1047.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001499,"What is the weight of the shipment delivered by Andrea Simons on March 7, 2016?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001500,"Provide the destination city of the shipment shipped by January 16, 2017.",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001501,How many shipments were delivered to a customer from New York?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001502,What is the name of the customer of ship ID 1147?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001503,List the ship ID of shipments shipped to the most populated city.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
